video_id,Question,Answer Options,Category
dafc891e-05f0-4734-88c6-1f818ac67a23,"Why did I move jigsaw pieces from the first box to the second box while organizing them, given the observed changes in my attention?","A: I was distracted by the puzzle pieces on the table and kept adjusting them.
B: I was checking if any specific piece was missing from the first box.
C: I was trying to sort the pieces based on their shapes and colors as indicated by my gaze shifts.
D: I was preparing the pieces for a friend who asked me to organize them.
E: I was randomly moving pieces without any particular reason.",Others
919b7ecf-b37e-4dd2-9fac-4f04b80fbeb8,"Why did I pivot the derailleur back to its original position while putting the wheel into the bike fork, considering the shifts in my attention?","A: I was ensuring that the chain aligned correctly with the gears by focusing on the derailleur's movement.
B: I was distracted by the tools on the shelf and accidentally moved the derailleur.
C: I was checking if the wheel was properly seated by looking at the ground.
D: I was trying to mimic someone else__ actions without understanding the purpose.
E: I was preparing to tighten the axle nuts immediately after.",Garage
44d3ef02-cfe2-48e1-bd86-91ea242d5bbc,Where is the card I picked up with my left hand located relative to the cards on the table and my current fixation?,"A: The card is on the table, to the right of the cards I am currently looking at.
B: The card is on the table, in front of the cards I am currently looking at.
C: The card is on the table, to the left of the cards I am currently looking at.
D: The card is on the table, behind the cards I am currently looking at.
E: The card is on the table, below the cards I am currently looking at.",Living Room
b70b1c34-46b6-49af-bddb-505dc7738f96,What did the viewer look at immediately after putting down the memory card?,"A: The television screen
B: The box on the floor
C: The table where Woman A put her hand
D: The memory card slot
E: The floor",Living Room
4e07da0c-450f-4c37-95e9-e793cb5d8f7f,Where is the tuner relative to your gaze direction when you first pick it up from the bag?,"A: The tuner is inside the bag, directly in front of my current fixation.
B: The tuner is on the floor, to the left of my current fixation.
C: The tuner is inside the bag, slightly below and to the right of my current fixation.
D: The tuner is on the wall, above my current fixation.
E: The tuner is inside the bag, slightly above and to the left of my current fixation.",Others
8db188af-c56c-4cd0-aa45-6aa187881f08,What did I look at after unwrapping the test device from its pack?,"A: The ziploc bag for disposal.
B: The test tube with the solution.
C: The scissors on the table.
D: The used test packs.
E: The instructions on the COVID test package.",Others
b3937482-c973-4263-957d-1d5366329dad,"Why did I stretch my hand while playing the board game, given the observed changes in my attention?","A: I was trying to pick up a card from the table.
B: I was reaching for the dice that were moved by person P.
C: I was adjusting my wristwatch to check the time.
D: I was signaling to person D to make a move.
E: I was grabbing a snack from the plate nearby.",Living Room
60619944-f982-4de1-b783-21d90f8833e7,"Where is the object that you focused on the most in Frame 7, and what is its position relative to other objects on the table?","A: The cup is near the edge of the table, to the left of the magazine and below the cable.
B: The cup is in the center of the table, next to the laptop and above the cards.
C: The cup is near the edge of the table, to the right of the magazine and below the cable.
D: The cup is on the far side of the table, next to the remote control and above the book.
E: The cup is near the edge of the table, to the left of the magazine and above the cable.",Others
0d271871-c8ba-4249-9434-d39ce0060e58,"Why did I cut from the cheese on the table with the table knife, given the observed changes in my attention?","A: I was preparing a snack by combining the cookie and cheese.
B: I was distracted by the conversation between the woman X and man Z.
C: I was checking if the cheese was fresh before cutting it.
D: I was trying to hide the cheese from others at the table.
E: I was mimicking the actions of the people around me.",Kitchen
df58f8e9-7300-4bf5-a7b6-1452b4ce4fc1,"Where is the object I focused on while adding oil to the plate, relative to the other objects on the counter?","A: The oil bottle is near the center of the counter, to the right of the cutting board and slightly in front of my current fixation.
B: The oil bottle is on the left side of the counter, behind the cutting board and to the left of my current fixation.
C: The oil bottle is near the edge of the counter, to the left of the cutting board and directly in line with my current fixation.
D: The oil bottle is on the right side of the counter, in front of the cutting board and to the right of my current fixation.
E: The oil bottle is near the center of the counter, to the left of the cutting board and slightly behind my current fixation.",Kitchen
a223fcb2-8ffa-4826-bd0c-91027cf1c11e,What did the viewer look at immediately after adjusting the table with both hands?,"A: The rug on the floor.
B: Man Y taking a plate of cookies from the table.
C: A man X scratching his back.
D: The face mask being removed.
E: The wallet in the jacket on the wall.",Living Room
22f0fe6e-c298-4478-a15a-1541ba2434b4,What did I look at immediately after adding milk to the bowl?,"A: The boiling pot of water on the stove.
B: The chocolate pack on the countertop.
C: The lighter next to the stove.
D: The sink in the background.
E: The milk container on the countertop.",Kitchen
a223fcb2-8ffa-4826-bd0c-91027cf1c11e,What did the viewer look at immediately after dropping the hand gloves on the chair?,"A: The dirt on the table.
B: Man X walking to another room.
C: The head camera.
D: Man X scratching his head.
E: The left hand glove on the table.",Living Room
05db9b5f-6904-43d2-99f8-62e6d3353afb,"Where is the object I focused on while unwrapping the tea bag wrap, and what is its relative position to the trash can?","A: The tea bag wrap is in my hands, directly above the trash can.
B: The tea bag wrap is on the countertop, to the left of the trash can.
C: The tea bag wrap is in my hands, slightly to the right of the trash can.
D: The tea bag wrap is on the sink, behind the trash can.
E: The tea bag wrap is in my hands, to the left of the trash can.",Kitchen
60619944-f982-4de1-b783-21d90f8833e7,What did the viewer look at immediately after plucking cards from the card holder in Frame 6?,"A: The table where the holders were placed.
B: The woman W who was picking playing cards.
C: The next card holder to be picked.
D: The scattered cards on the table.
E: The cup on the table.",Living Room
dafc891e-05f0-4734-88c6-1f818ac67a23,Where is the jigsaw piece that you focused on for the longest time relative to your current gaze direction?,"A: The jigsaw piece is in the second box, slightly below and to the left of my current gaze direction.
B: The jigsaw piece is on the table, directly in line with my current gaze direction.
C: The jigsaw piece is in the first box, above and to the right of my current gaze direction.
D: The jigsaw piece is in the bowl, to the left and behind my current gaze direction.
E: The jigsaw piece is in the second box, to the right and slightly above my current gaze direction.",Others
